週,企業ID,業界,区分,フェーズ,現金残高,時価総額,売上,支出,収支,現状シェア,シェア目標,生産目標,生産数,生産キャパ,販売目標,販売数,販売キャパ,事業部施設要求,事業部施設キャパ,人事要求値,人事キャパ,共通施設要求,共通施設キャパ,生産人員,営業人員,開発人員,人事人員,広報人員,経理人員,店舗人員
6,26,automotive,npc_retail,STABLE,2433751963,1261403560,130712489,133746407,-3033918,0.03245206861755801,0.265533156743075,0,0,0.0,263,43,42.69632410213578,16,44,960,1169.4365563929487,5014,362,0,27,0,3,2,2,2
6,27,pc,npc_maker,GROWTH,2285550852,1334183780,39932456,31224603,8707853,0.3034188034188034,0.39444444444444443,2124,80,796.8760356933219,0,136,0.0,424,44,560,1172.7609581901718,6158,162,2,10,2,3,2,2,0
6,28,pc,npc_maker,GROWTH,2276778562,1334930180,40358571,58150754,-17792183,0.29772079772079774,0.38703703703703707,2012,81,796.8418481189906,0,141,0.0,402,44,613,1172.7106444015333,5848,162,2,12,2,3,2,2,0
6,29,pc,npc_maker,GROWTH,2274891996,1334326840,50346072,57264603,-6918531,0.25783475783475784,0.3351851851851852,1808,81,801.9008108428611,0,168,0.0,361,44,640,1180.155910297041,5283,162,2,13,2,3,2,2,0
6,30,pc,npc_maker,GROWTH,2289759853,1334059380,40069974,32159987,7909987,0.301994301994302,0.3925925925925926,2091,80,816.1372254498667,0,133,0.0,418,44,533,1201.1076148130112,6067,162,2,9,2,3,2,2,0
6,31,pc,npc_maker,GROWTH,2218022775,1335067020,46856143,33116907,13739236,0.2720797720797721,0.3537037037037037,1911,80,816.1037016898679,0,163,0.0,382,44,693,1201.0582779586734,5568,262,2,15,2,3,2,2,0
6,32,pc,npc_maker,GROWTH,2221515951,1335421560,41922332,32021524,9900808,0.29772079772079774,0.38703703703703707,2085,80,773.6111891510577,0,148,0.0,417,44,666,1138.5221274298583,6050,262,2,14,2,3,2,2,0
6,33,pc,npc_maker,GROWTH,2222308130,1334581860,48613446,31439986,17173460,0.25783475783475784,0.3351851851851852,1823,81,788.1481639825952,0,162,0.0,364,44,640,1159.9161658611777,5324,262,2,13,2,3,2,2,0
6,34,pc,npc_maker,GROWTH,2223348205,1334979940,43672818,36049213,7623605,0.28774928774928776,0.3740740740740741,1970,80,768.3993787161003,0,147,0.0,394,44,773,1130.8519158463362,5731,262,2,18,2,3,2,2,0
6,35,pc,npc_retail,STABLE,2169866459,1325494440,689941215,662789866,27151349,0.24180255253887808,0.29016306304665374,0,0,0.0,1394,903,905.8014786554301,17,244,1066,1142.4254704586142,26851,162,0,13,0,3,2,2,20
6,36,pc,npc_retail,STABLE,2105728268,1341734860,77141413,85979380,-8837967,0.1678892937963294,0.2655331567430751,0,0,0.0,1276,123,731.1132008294155,15,224,1013,1136.4329990861559,24572,262,0,15,0,3,2,2,16
6,37,pc,npc_retail,STABLE,2082202351,1335577060,0,21521515,-21521515,0.17288995248274533,0.2655331567430751,0,0,0.0,1276,0,731.271792773598,15,224,1120,1097.5403185495118,24572,262,0,18,0,3,2,2,17
7,16,automotive,npc_maker,GROWTH,2244254174,1406531088,148797778,153239961,-4442183,0.1419753086419753,0.1845679012345679,180,64,2798.8120839038943,0,41,0.0,666,344,1760,1417.908572866793,836,262,41,14,2,5,2,2,0
7,17,automotive,npc_maker,GROWTH,2351812178,1402052688,110872104,92033820,18838284,0.11728395061728394,0.15246913580246912,200,29,1971.372810803924,0,29,0.0,740,244,1093,1166.1188819566994,899,162,19,13,2,3,2,2,0
7,18,automotive,npc_maker,GROWTH,2371276522,1403037936,133079415,106147665,26931750,0.21604938271604937,0.28086419753086417,314,35,2324.913340408403,0,35,0.0,1162,244,1200,1202.5434235427392,1254,162,23,13,2,3,2,2,0
7,19,automotive,npc_maker,GROWTH,2360176540,1401059976,101467772,77436903,24030869,0.15432098765432098,0.2006172839506173,242,36,2150.6217659094227,0,27,0.0,896,244,1040,1154.5411473915124,1030,162,21,9,2,3,2,2,0
7,20,automotive,npc_maker,GROWTH,2311844679,1400761416,98003802,116446124,-18442322,0.16049382716049382,0.20864197530864198,275,40,2248.7619047461926,0,26,0.0,1018,244,1226,1442.9781931803075,1133,262,24,12,2,4,2,2,0
7,21,automotive,npc_maker,GROWTH,2392618710,1399910520,69663956,89750752,-20086796,0.13580246913580246,0.1765432098765432,234,27,1871.4562187776787,0,19,0.0,866,144,880,1199.8455352170263,1005,162,16,8,2,3,2,2,0
7,22,automotive,npc_maker,GROWTH,2270481844,1405836936,142520824,140550735,1970089,0.16049382716049382,0.20864197530864198,263,57,2719.260343288293,0,38,0.0,974,344,1786,1798.126740621482,1095,262,41,15,2,5,2,2,0
7,23,automotive,npc_maker,GROWTH,2367050935,1401522744,100252000,82243050,18008950,0.15432098765432098,0.2006172839506173,284,39,2195.982484473591,0,25,0.0,1051,244,1093,1185.987897233944,1161,162,23,9,2,3,2,2,0
7,24,automotive,npc_retail,STABLE,2240251783,1384415256,110285526,115093926,-4808400,0.032095712861415736,0.26339509782493625,0,0,0.0,264,42,40.22288376081071,16,44,1280,1325.0248269513572,5001,462,0,38,0,4,2,2,2
7,25,automotive,npc_retail,STABLE,2266470688,1377734976,75301059,81618178,-6317119,0.032095712861415736,0.26339509782493625,0,0,0.0,264,40,42.173202821927994,16,44,1200,1151.8725422395012,4960,412,0,36,0,3,2,2,2
7,26,automotive,npc_retail,STABLE,2309030447,1374615024,96800683,98628626,-1827943,0.032095712861415736,0.26339509782493625,0,0,0.0,264,41,39.94745244060733,16,44,986,1091.0808409085002,5001,362,0,28,0,3,2,2,2
7,27,pc,npc_maker,GROWTH,2179981163,1470422928,23501440,53947679,-30446239,0.25387365911799764,0.3300357568533969,1677,81,805.7503561509554,0,80,0.0,335,44,666,1181.3633041311,4920,162,2,14,2,3,2,2,0
7,28,pc,npc_maker,GROWTH,2145147451,1471818696,23212494,59255368,-36042874,0.24910607866507747,0.32383790226460074,1708,81,805.139260312374,0,81,0.0,341,44,800,1180.4673365482176,5006,212,2,19,2,3,2,2,0
7,29,pc,npc_maker,GROWTH,2154228866,1471199184,24217056,34676909,-10459853,0.21573301549463647,0.2804529201430274,1422,81,817.7545571021279,0,81,0.0,284,44,746,1198.9634483828193,4213,212,2,17,2,3,2,2,0
7,30,pc,npc_maker,GROWTH,2183181848,1470034800,24054400,56744601,-32690201,0.2526817640047676,0.3284862932061979,1693,81,817.2010158190277,0,80,0.0,338,44,720,1198.1518652985746,4964,162,2,16,2,3,2,2,0
7,31,pc,npc_maker,GROWTH,2120860873,1475341704,23040480,34378444,-11337964,0.22765196662693682,0.29594755661501787,1494,81,820.2023847229113,0,80,0.0,298,44,773,1202.5523685787048,4413,262,2,18,2,3,2,2,0
7,32,pc,npc_maker,GROWTH,2120340962,1475565624,22608080,32116907,-9508827,0.24910607866507747,0.32383790226460074,1637,80,790.5593685738179,0,80,0.0,327,44,773,1159.0908035480788,4809,262,2,18,2,3,2,2,0
7,33,pc,npc_maker,GROWTH,2128366184,1474513200,24319845,31710754,-7390909,0.21573301549463647,0.2804529201430274,1414,80,804.9322630491778,0,81,0.0,282,44,693,1180.1638443202232,4191,262,2,15,2,3,2,2,0
7,34,pc,npc_maker,GROWTH,2119804400,1474931184,23692560,60895365,-37202805,0.24076281287246723,0.3129916567342074,1630,80,808.0641962937034,0,80,0.0,326,44,906,1184.7557765208435,4790,262,2,23,2,3,2,2,0
7,35,pc,npc_retail,STABLE,2088524486,1466601360,1023153781,836757176,186396605,0.22381619363810307,0.2685794323657237,0,0,0.0,1396,858,973.5178477203176,17,244,1146,1170.026671201611,26367,162,0,16,0,3,2,2,20
7,36,pc,npc_retail,STABLE,1991603888,1489754688,96962544,98047532,-1084988,0.1554182690007904,0.2633950978249362,0,0,0.0,1369,21,691.4748704818592,17,224,1066,1039.4085269667412,26362,262,0,17,0,3,2,2,16
7,37,pc,npc_retail,STABLE,1956570719,1483716312,0,22333822,-22333822,0.1600485593451601,0.2633950978249362,0,0,0.0,1369,0,813.3845606390382,17,224,1173,1182.4934509381992,26362,262,0,20,0,3,2,2,17
8,16,automotive,npc_maker,GROWTH,2127599283,1559454544,251650048,181710726,69939322,0.24615384615384617,0.32,251,63,3170.4600987115928,0,64,0.0,929,444,2133,1860.1723413379964,1058,262,41,14,14,7,2,2,0
8,17,automotive,npc_maker,GROWTH,2253059854,1547937128,122106421,122015355,91066,0.17846153846153845,0.23199999999999998,323,42,2373.288659762012,0,30,0.0,1196,244,1333,1319.6106629134115,1282,212,27,13,2,4,2,2,0
8,18,automotive,npc_maker,GROWTH,2279644446,1548008776,141673980,111649200,30024780,0.2153846153846154,0.28,242,35,2586.7628499360576,0,35,0.0,896,244,1333,1357.3145628402149,1030,212,23,17,2,4,2,2,0
8,19,automotive,npc_maker,GROWTH,2266198582,1546271312,148574100,108298438,40275662,0.15384615384615385,0.2,170,36,2502.55065421281,0,36,0.0,629,244,1173,1357.2804032262893,805,162,21,13,2,4,2,2,0
8,20,automotive,npc_maker,GROWTH,2177810124,1548671520,160760886,115273813,45487073,0.16,0.20800000000000002,291,40,2316.1445632959903,0,39,0.0,1077,344,1520,1450.7831469753226,1183,262,24,22,2,5,2,2,0
8,21,automotive,npc_maker,GROWTH,2252900979,1543038196,102824280,64399977,38424303,0.11692307692307692,0.152,127,27,1900.1460043884988,0,26,0.0,470,244,960,1089.8751402513158,671,162,16,11,2,3,2,2,0
8,22,automotive,npc_maker,GROWTH,2158927841,1557125984,230954139,119470734,111483405,0.23384615384615384,0.304,365,58,3110.3899177831063,0,57,0.0,1351,444,1866,1905.0856006761035,1413,262,41,17,2,6,2,2,0
8,23,automotive,npc_maker,GROWTH,2266707339,1546432520,170536509,110403047,60133462,0.15384615384615385,0.2,282,38,2545.814089157927,0,39,0.0,1044,244,1280,1551.5739124754675,1154,162,23,15,2,4,2,2,0
8,24,automotive,npc_retail,STABLE,2123430794,1533150772,94755188,112444202,-17689014,0.03301639344262294,0.2620748354558048,0,0,0.0,255,41,42.63222896512559,15,44,1306,1400.4898352796995,4829,462,0,39,0,4,2,2,2
8,25,automotive,npc_retail,STABLE,2146830035,1523630544,99537573,113017995,-13480422,0.03301639344262294,0.2620748354558048,0,0,0.0,255,41,40.35826982201204,15,44,1200,1099.22210019965,4829,412,0,36,0,3,2,2,2
8,26,automotive,npc_retail,STABLE,2191750982,1517459860,77752927,87898242,-10145315,0.03301639344262294,0.2620748354558048,0,0,0.0,255,44,40.29921147090985,15,44,986,1097.6135514432444,4834,362,0,28,0,3,2,2,2
8,27,pc,npc_maker,GROWTH,2040535866,1639789864,25510302,29203063,-3692761,0.22647527910685805,0.29441786283891547,1877,81,817.433418185381,0,81,0.0,375,44,693,1194.0038692595456,5474,212,2,15,2,3,2,2,0
8,28,pc,npc_maker,GROWTH,2001847205,1643452868,24464835,57563060,-33098225,0.2222222222222222,0.28888888888888886,1851,81,789.9167025349991,0,81,0.0,370,44,906,1153.8109138151676,5402,262,2,23,2,3,2,2,0
8,29,pc,npc_maker,GROWTH,2036057570,1642199028,26048304,62264596,-36216292,0.1924508240297714,0.25018607123870285,1716,81,814.3076292084227,0,81,0.0,343,44,853,1189.4381100797186,5028,212,2,21,2,3,2,2,0
8,30,pc,npc_maker,GROWTH,2041332555,1639145032,25925022,55286139,-29361117,0.2254120148856991,0.2930356193514088,1884,81,822.0670382411637,0,81,0.0,376,44,800,1200.7720783297898,5493,212,2,19,2,3,2,2,0
8,31,pc,npc_maker,GROWTH,2003479866,1649068280,24923052,34015366,-9092314,0.20308346624136098,0.2640085061137693,1772,81,821.7296214829439,0,81,0.0,354,44,853,1200.279222390817,5183,262,2,21,2,3,2,2,0
8,32,pc,npc_maker,GROWTH,2004815087,1649372784,24227360,31553829,-7326469,0.2222222222222222,0.28888888888888886,1885,81,792.5476278305558,0,80,0.0,377,44,826,1157.6538384041828,5496,262,2,20,2,3,2,2,0
8,33,pc,npc_maker,GROWTH,2014556966,1647653232,25706000,32119983,-6413983,0.1924508240297714,0.25018607123870285,1705,81,826.0724837506336,0,80,0.0,341,44,773,1206.6227290739594,4997,262,2,18,2,3,2,2,0
8,34,pc,npc_maker,GROWTH,1976611375,1648638392,25759520,35347672,-9588152,0.21477937267410951,0.27921318447634236,1817,80,777.6103992797348,0,80,0.0,363,44,986,1135.8354146782647,5308,312,2,26,2,3,2,2,0
8,35,pc,npc_retail,STABLE,2170494867,1640434696,1381323946,1123757367,257566579,0.24283842222109828,0.2914061066653179,0,0,0.0,1397,883,941.0096904844268,17,244,1226,1080.0989378904828,26710,212,0,19,0,3,2,2,20
8,36,pc,npc_retail,GROWTH,1990518900,1787545952,262659443,241306838,21352605,0.16864609668360708,0.3931122531837072,0,0,0.0,1885,53,768.2216727316999,23,224,1120,1117.9262497565066,36303,262,0,19,0,3,2,2,16
8,37,pc,npc_retail,GROWTH,1934236897,1780300548,0,29693817,-29693817,0.1736716528010043,0.3931122531837072,0,0,0.0,1885,0,799.649796463471,23,224,1226,1127.161192006218,36303,262,0,22,0,3,2,2,17
9,16,automotive,npc_maker,GROWTH,2091158641,1749729817,264352347,172541492,91810855,0.2838137472283814,0.3689578713968958,310,64,3993.7170366739465,0,63,0.0,1148,444,2293,2164.7200307699472,1242,362,41,19,14,8,2,2,0
9,17,automotive,npc_maker,GROWTH,2140497928,1728740926,187999014,122163044,65835970,0.1286031042128603,0.1671840354767184,131,42,2964.9968942152123,0,42,0.0,485,344,1520,1768.9956662071572,683,212,27,19,2,5,2,2,0
9,18,automotive,npc_maker,GROWTH,2195687004,1727311575,154104230,174559963,-20455733,0.15521064301552107,0.2017738359201774,173,52,3087.314256581575,0,35,0.0,640,244,1653,1578.6806946745958,814,262,34,17,2,5,2,2,0
9,19,automotive,npc_maker,GROWTH,2193164315,1725989694,158597280,138996897,19600383,0.15521064301552107,0.2017738359201774,174,36,2742.834970483267,0,36,0.0,644,244,1440,1696.9996732490004,817,212,21,13,11,5,2,2,0
9,20,automotive,npc_maker,GROWTH,2114406691,1733920980,179292395,114467654,64824741,0.1729490022172949,0.22483370288248336,311,50,2840.746759775299,0,41,0.0,1151,344,1733,1711.2802286951153,1245,312,31,22,2,6,2,2,0
9,21,automotive,npc_maker,GROWTH,2178680234,1722873064,118004235,147572282,-29568047,0.11529933481152993,0.14988913525498893,128,27,2089.2892974114297,0,28,0.0,474,244,1280,1335.343208088999,674,162,16,11,13,4,2,2,0
9,22,automotive,npc_maker,GROWTH,2162464854,1745151595,243311853,159587652,83724201,0.25277161862527714,0.3286031042128603,396,58,3199.768781194919,0,57,0.0,1466,444,2000,1729.6968747332232,1510,262,41,22,2,6,2,2,0
9,23,automotive,npc_maker,GROWTH,2213505435,1726150899,169498810,122492275,47006535,0.1729490022172949,0.22483370288248336,313,39,2802.046226578711,0,38,0.0,1159,244,1440,1764.9816244745784,1251,212,23,20,2,5,2,2,0
9,24,automotive,npc_retail,STABLE,1999570241,1718402312,117226696,126829539,-9602843,0.03187351778656125,0.26003159254738156,0,0,0.0,263,41,42.30924173538388,16,44,1333,1386.026871410525,4984,462,0,40,0,4,2,2,2
9,25,automotive,npc_retail,STABLE,2026008112,1705645623,95285848,101586039,-6300191,0.03187351778656125,0.26003159254738156,0,0,0.0,263,44,41.589824701812745,16,44,1226,1129.6098261951652,4971,412,0,37,0,3,2,2,2
9,26,automotive,npc_retail,STABLE,2072018118,1695672407,95265576,97409843,-2144267,0.03187351778656125,0.26003159254738156,0,0,0.0,263,44,41.39231924584589,16,44,986,1124.245434655001,5012,362,0,28,0,3,2,2,2
9,27,pc,npc_maker,GROWTH,1934816312,1851106268,27786483,29707678,-1921195,0.20861900097943192,0.2712047012732615,1758,81,807.6015668524915,0,81,0.0,351,44,746,1175.2410860913124,5144,212,2,17,2,3,2,2,0
9,28,pc,npc_maker,GROWTH,1868656620,1857715673,25779384,32563060,-6783676,0.20470127326150833,0.26611165523996083,1734,81,824.388187050573,0,81,0.0,346,44,933,1199.6693766780727,5078,312,2,24,2,3,2,2,0
9,29,pc,npc_maker,GROWTH,1898038400,1854255139,28045926,88655365,-60609439,0.1772771792360431,0.23046033300685606,1590,81,796.3649582362154,0,81,0.0,318,44,1093,1158.889304895985,4679,262,2,30,2,3,2,2,0
9,30,pc,npc_maker,GROWTH,1909904811,1850289496,27436887,34569212,-7132325,0.20763956904995104,0.2699314397649364,1766,81,830.5574645133025,0,81,0.0,353,44,826,1208.6470565678658,5166,262,2,20,2,3,2,2,0
9,31,pc,npc_maker,GROWTH,1894213559,1864357319,26331840,61452286,-35120446,0.18707149853085211,0.24319294809010775,1642,81,816.0958830367802,0,80,0.0,328,44,933,1187.602217852031,4823,262,2,24,2,3,2,2,0
9,32,pc,npc_maker,GROWTH,1897247864,1864647488,26055999,32083059,-6027060,0.20470127326150833,0.26611165523996083,1743,81,823.0787137809837,0,81,0.0,348,44,880,1197.7637999051628,5103,262,2,22,2,3,2,2,0
9,33,pc,npc_maker,GROWTH,1907415135,1862025220,28406538,32119983,-3713445,0.1772771792360431,0.23046033300685606,1579,81,827.9838495601566,0,81,0.0,315,44,880,1204.9018706285863,4648,262,2,22,2,3,2,2,0
9,34,pc,npc_maker,GROWTH,1967023223,1978329254,27632720,60467672,-32834952,0.197845249755142,0.2571988246816846,1702,81,801.5238899791002,0,80,0.0,340,44,1040,1513.8935107432328,4989,312,2,27,2,4,2,2,0
9,35,pc,npc_retail,STABLE,2319536703,1844453875,1706302364,1461957456,244344908,0.242901777143245,0.29148213257189404,0,0,0.0,1399,858,1086.7272162417562,17,244,1306,1193.6686888587644,26940,212,0,22,0,3,2,2,20
9,36,pc,npc_retail,GROWTH,2011871505,2145015224,31841364,82423711,-50582347,0.1687088254629071,0.3900473888210723,0,0,0.0,1872,6,761.943881166917,23,224,1386,1323.486581281028,36050,262,0,28,0,4,2,2,16
9,37,pc,npc_retail,GROWTH,1904543080,2136320901,0,111992272,-111992272,0.17373742489842695,0.3900473888210723,0,0,0.0,1872,0,792.3583509153482,23,224,1626,1327.8955237679313,36050,262,0,36,0,4,2,2,17
10,16,automotive,npc_maker,GROWTH,2078411564,1980116320,289976704,178476871,111499833,0.2316742081447964,0.3011764705882353,239,64,4415.703769268969,0,64,0.0,885,444,2480,2278.756121696903,1020,412,41,25,14,9,2,2,0
10,17,automotive,npc_maker,GROWTH,2099309002,1952119104,193789386,157347657,36441729,0.14841628959276018,0.19294117647058825,155,42,3286.933194942105,0,42,0.0,574,344,1733,2121.9279256911277,758,262,27,19,9,6,2,2,0
10,18,automotive,npc_maker,GROWTH,2065446921,1947244416,235114672,197772265,37342407,0.12669683257918551,0.16470588235294117,118,52,3310.4267414671494,0,52,0.0,437,444,2026,1878.9999396416902,643,262,34,17,14,7,2,2,0
10,19,automotive,npc_maker,GROWTH,2103106483,1945800064,158879875,100033816,58846059,0.13031674208144797,0.16941176470588237,138,41,3300.657540944915,0,35,0.0,511,244,1520,2052.5126861448775,705,312,23,13,11,6,2,2,0
10,20,automotive,npc_maker,GROWTH,2073511098,1959818016,224904400,169246111,55658289,0.14479638009049775,0.18823529411764708,143,66,3851.670853803214,0,50,0.0,529,344,2000,2159.1403055242276,721,312,40,22,2,7,2,2,0
10,21,automotive,npc_maker,GROWTH,2040178176,1942898464,122081094,102387665,19693429,0.09773755656108597,0.12705882352941178,106,27,2324.123916867065,0,27,0.0,392,244,1466,1603.777158364388,605,312,16,17,13,5,2,2,0
10,22,automotive,npc_maker,GROWTH,2138065813,1970560384,264031188,191107649,72923539,0.20633484162895926,0.26823529411764707,327,77,4157.39107609321,0,59,0.0,1211,444,2293,2089.1931306236443,1295,312,51,22,2,7,2,2,0
10,23,automotive,npc_maker,GROWTH,2149836699,1944832864,178637979,145310732,33327247,0.1411764705882353,0.18352941176470589,264,51,3433.6401110775005,0,39,0.0,977,244,1626,1749.0775873346035,1098,262,30,20,2,5,2,2,0
10,24,automotive,npc_retail,STABLE,1989967398,2062018816,236454795,327434272,-90979477,0.03388037775445958,0.2740039045305286,0,0,0.0,261,44,43.15319196842402,16,44,1360,1409.7664753800798,4926,462,0,41,0,4,2,2,2
10,25,automotive,npc_retail,STABLE,1918407516,1930943872,214471826,320727310,-106255484,0.03388037775445958,0.2740039045305286,0,0,0.0,261,40,43.38051261622258,16,44,1253,1174.97298559594,4956,412,0,38,0,3,2,2,2
10,26,automotive,npc_retail,STABLE,1966272946,1916345600,220082186,317701481,-97619295,0.03388037775445958,0.2740039045305286,0,0,0.0,261,41,42.346825519460694,16,44,986,1146.9752893723107,4987,362,0,28,0,3,2,2,2
10,27,pc,npc_maker,GROWTH,1932895117,2221258624,28668411,54707678,-26039267,0.17369093231162197,0.22579821200510858,1749,81,795.6478620031795,0,81,0.0,349,44,773,1153.5415099674349,5119,212,2,18,2,3,2,2,0
10,28,pc,npc_maker,GROWTH,1861872944,2229189664,27064560,33929213,-6864653,0.18007662835249041,0.23409961685823755,1794,81,811.4710436651166,0,80,0.0,358,44,933,1176.4821822654108,5244,312,2,24,2,3,2,2,0
10,29,pc,npc_maker,GROWTH,1837428961,2225037152,28723896,40353825,-11629929,0.21455938697318008,0.27892720306513413,2028,81,827.4332220939576,0,81,0.0,405,44,1146,1199.6243740395669,5892,362,2,32,2,3,2,2,0
10,30,pc,npc_maker,GROWTH,1902772486,2220278528,29537460,60578442,-31040982,0.1698595146871009,0.22081736909323116,1739,81,834.1160055375732,0,81,0.0,347,44,1013,1209.3131678797529,5092,262,2,27,2,3,2,2,0
10,31,pc,npc_maker,GROWTH,1859093113,2237159392,29026756,48064592,-19037836,0.2081736909323116,0.2706257982120051,1975,81,808.5612353207575,0,82,0.0,395,44,1040,1172.2635010226597,5745,312,2,28,2,3,2,2,0
10,32,pc,npc_maker,GROWTH,1891220804,2237507584,27939249,44039980,-16100731,0.18901660280970625,0.24572158365261815,1864,81,814.0438635193257,0,81,0.0,372,44,906,1180.21229283471,5438,262,2,23,2,3,2,2,0
10,33,pc,npc_maker,GROWTH,1903701690,2234360960,29175309,34790750,-5615441,0.20689655172413793,0.2689655172413793,1990,81,797.6586670718474,0,81,0.0,398,44,880,1156.4568035614145,5787,262,2,22,2,3,2,2,0
10,34,pc,npc_maker,GROWTH,1934188271,2373921472,30611682,36427671,-5815989,0.18773946360153257,0.24406130268199236,1854,81,829.7396827258395,0,81,0.0,370,44,1040,1561.3711527213468,5410,362,2,27,2,4,2,2,0
10,35,pc,npc_retail,GROWTH,2447904776,2080743808,1192496244,1046822536,145673708,0.2281952605032897,0.4110058567957928,0,0,0.0,2102,599,943.0971196983678,26,244,1413,1223.0663816466833,40479,262,0,25,0,4,2,2,20
10,36,pc,npc_retail,STABLE,1860695583,2458983488,0,91170737,-91170737,0.15851188747137818,0.2740039045305286,0,0,0.0,1401,0,825.9279953328355,17,224,1680,1593.408821276417,26986,312,0,38,0,5,2,2,16
10,37,pc,npc_retail,STABLE,1792550808,2563505568,0,108173809,-108173809,0.16323765351608252,0.2740039045305286,0,0,0.0,1401,0,853.4147453252143,17,224,2053,1801.7605842221285,26986,412,0,50,0,6,2,2,17
11,16,automotive,npc_maker,GROWTH,2085990819,2257338250,295866240,216529175,79337065,0.20094191522762953,0.2612244897959184,223,79,5422.204792480432,0,64,0.0,825,444,2800,2641.790883438068,970,462,52,25,14,10,2,2,0
11,17,automotive,npc_maker,GROWTH,2030785281,2222550450,199682868,132249191,67433677,0.13186813186813187,0.17142857142857143,150,42,3581.1713401596467,0,42,0.0,555,344,1920,2469.2940508357256,743,362,27,19,15,7,2,2,0
