週,企業ID,企業名,業界,経営方針,フェーズ,売上高,売上原価,原価率,売上総利益,粗利率,人件費計,人件費率,地代家賃計,家賃率,広告宣伝費,広告費率,営業利益,営業利益率,支払利息,特別利益,当期純利益,純利益率,人件費(生産),人件費(開発),人件費(営業),人件費(人事),人件費(広報),人件費(経理),人件費(店舗),家賃(工場),家賃(オフィス),家賃(店舗),材料費(CF),商品仕入(CF),設備投資(CF)
20,31,Cyber Cars,pc,standard,GROWTH,38353450,9840000,25.7%,28513450,74.3%,42153811,109.9%,560000,1.5%,3000000,7.8%,-17200361,-44.8%,0,0,-17200361,-44.8%,1230768,5563074,28664589,4233844,1230768,1230768,0,60000,500000,0,9840000,0,0
20,32,Vertex Co.,pc,standard,GROWTH,36641160,9720000,26.5%,26921160,73.5%,34535354,94.3%,560000,1.5%,3000000,8.2%,-11174194,-30.5%,0,0,-11174194,-30.5%,1230768,1230768,25846131,3766151,1230768,1230768,0,60000,500000,0,9840000,0,0
20,33,Infinity Engineering,pc,standard,GROWTH,38190188,9840000,25.8%,28350188,74.2%,34510740,90.4%,560000,1.5%,3000000,7.9%,-9720552,-25.5%,0,0,-9720552,-25.5%,1230768,1230768,26006132,3581536,1230768,1230768,0,60000,500000,0,9840000,0,0
20,34,Prime Cars,pc,standard,GROWTH,40558320,9720000,24.0%,30838320,76.0%,45169199,111.4%,560000,1.4%,3000000,7.4%,-17890879,-44.1%,0,0,-17890879,-44.1%,5390766,5612303,27938443,3766151,1230768,1230768,0,60000,500000,0,41520000,0,30000000
20,35,ハッピーパーク,pc,standard,GROWTH,2891210514,2647214629,91.6%,243995885,8.4%,60246090,2.1%,660000,0.0%,0,0.0%,183089795,6.3%,0,0,183089795,6.3%,0,0,41476878,7298455,1230768,1230768,9009221,0,500000,160000,0,2440397166,0
20,36,カーショップランド,pc,standard,GROWTH,331600548,305039461,92.0%,26561087,8.0%,54301489,16.4%,500000,0.2%,0,0.0%,-28240402,-8.5%,0,0,-28240402,-8.5%,0,0,39052276,6436917,1230768,1230768,6350760,0,500000,0,0,284496814,0
20,37,オートランド,pc,standard,GROWTH,0,0,0.0%,0,0.0%,50818411,0.0%,500000,0.0%,0,0.0%,-51318411,0.0%,0,0,-51318411,0.0%,0,0,35507658,6203072,1230768,1230768,6646145,0,500000,0,0,0,0
21,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
21,16,Global Mobility,automotive,standard,GROWTH,167330560,37200000,22.2%,130130560,77.8%,104738351,62.6%,560000,0.3%,50000000,29.9%,-25167791,-15.0%,0,0,-25167791,-15.0%,26793817,26756894,37772269,10953835,1230768,1230768,0,60000,500000,0,111600000,0,0
21,17,Cyber Works,automotive,standard,GROWTH,592339200,115200000,19.4%,477139200,80.6%,70498394,11.9%,560000,0.1%,50000000,8.4%,356080806,60.1%,0,0,356080806,60.1%,28123050,13279989,17735365,7359994,1649229,2350767,0,60000,500000,0,116400000,0,0
21,18,Omega Automotive,automotive,standard,GROWTH,506775612,106800000,21.1%,399975612,78.9%,77366079,15.3%,560000,0.1%,49000000,9.7%,273049533,53.9%,0,0,273049533,53.9%,25759972,14141526,23052286,8024608,1624614,1230768,3532305,60000,500000,0,106800000,0,0
21,19,Galaxy Co.,automotive,standard,GROWTH,399420165,80400000,20.1%,319020165,79.9%,73956862,18.5%,560000,0.1%,5000000,1.3%,239503303,60.0%,0,0,239503303,60.0%,20135368,18190754,17169218,9698453,1230768,2929229,4603072,60000,500000,0,84000000,0,15000000
21,20,Aurora Works,automotive,standard,GROWTH,344802837,80400000,23.3%,264402837,76.7%,87913760,25.5%,560000,0.2%,50000000,14.5%,125929077,36.5%,0,0,125929077,36.5%,19532287,21329210,36135350,8455377,1230768,1230768,0,60000,500000,0,80400000,0,0
21,21,Eclipse Technologies,automotive,standard,GROWTH,434975110,85200000,19.6%,349775110,80.4%,64221488,14.8%,560000,0.1%,33000000,7.6%,251993622,57.9%,0,0,251993622,57.9%,17452293,14744604,18978448,5969228,5846147,1230768,0,60000,500000,0,72000000,0,0
21,22,Galaxy Engineering,automotive,standard,GROWTH,318870360,74400000,23.3%,244470360,76.7%,87901459,27.6%,560000,0.2%,12000000,3.8%,144008901,45.2%,0,0,144008901,45.2%,22461514,21599981,32283050,9095378,1230768,1230768,0,60000,500000,0,93600000,0,0
21,23,Techno Holdings,automotive,standard,GROWTH,33184146,7200000,21.7%,25984146,78.3%,97476835,293.7%,560000,1.7%,2000000,6.0%,-74052689,-223.2%,0,0,-74052689,-223.2%,18830751,26732287,39963039,9489222,1230768,1230768,0,60000,500000,0,78000000,0,0
21,24,ドライブ屋,automotive,standard,GROWTH,154922256,141396393,91.3%,13525863,8.7%,53193802,34.3%,660000,0.4%,0,0.0%,-40327939,-26.0%,0,0,-40327939,-26.0%,0,0,43729195,5772303,1230768,1230768,1230768,0,500000,160000,0,134015584,0
21,25,ファミリー商会,automotive,standard,GROWTH,155778970,142477643,91.5%,13301327,8.5%,51212261,32.9%,660000,0.4%,0,0.0%,-38570934,-24.8%,0,0,-38570934,-24.8%,0,0,42326115,5193842,1230768,1230768,1230768,0,500000,160000,0,134450057,0
21,26,オートサロンセンター,automotive,standard,GROWTH,156432637,142888949,91.3%,13543688,8.7%,40344584,25.8%,660000,0.4%,0,0.0%,-27460896,-17.6%,0,0,-27460896,-17.6%,0,0,32947667,3704613,1230768,1230768,1230768,0,500000,160000,0,133387550,0
21,27,Rapid Motors,pc,standard,GROWTH,39711206,9840000,24.8%,29871206,75.2%,29673823,74.7%,560000,1.4%,3000000,7.6%,-3362617,-8.5%,0,0,-3362617,-8.5%,1230768,1230768,21612291,3138460,1230768,1230768,0,60000,500000,0,9720000,0,0
21,28,Dimension Mobility,pc,standard,GROWTH,37428490,9840000,26.3%,27588490,73.7%,42030739,112.3%,560000,1.5%,3000000,8.0%,-18002249,-48.1%,0,0,-18002249,-48.1%,1230768,2953844,31101517,4283074,1230768,1230768,0,60000,500000,0,9720000,0,0
21,29,Solar Group,pc,standard,GROWTH,38303758,9840000,25.7%,28463758,74.3%,47236885,123.3%,560000,1.5%,3000000,7.8%,-22333127,-58.3%,0,0,-22333127,-58.3%,1230768,9390760,29107671,5046150,1230768,1230768,0,60000,500000,0,9840000,0,0
21,30,Grand Inc.,pc,standard,GROWTH,38506428,9720000,25.2%,28786428,74.8%,36307664,94.3%,560000,1.5%,3000000,7.8%,-11081236,-28.8%,0,0,-11081236,-28.8%,1230768,1230768,27704594,3679998,1230768,1230768,0,60000,500000,0,9720000,0,0
21,31,Cyber Cars,pc,standard,GROWTH,38678958,9720000,25.1%,28958958,74.9%,43446117,112.3%,560000,1.4%,3000000,7.8%,-18047159,-46.7%,0,0,-18047159,-46.7%,1230768,5563074,29956895,4233844,1230768,1230768,0,60000,500000,0,9840000,0,0
21,32,Vertex Co.,pc,standard,GROWTH,37112823,9720000,26.2%,27392823,73.8%,35839969,96.6%,560000,1.5%,3000000,8.1%,-12007146,-32.4%,0,0,-12007146,-32.4%,1230768,1230768,27150746,3766151,1230768,1230768,0,60000,500000,0,9720000,0,0
21,33,Infinity Engineering,pc,standard,GROWTH,38841432,9840000,25.3%,29001432,74.7%,34510740,88.9%,560000,1.4%,3000000,7.7%,-9069308,-23.3%,0,0,-9069308,-23.3%,1230768,1230768,26006132,3581536,1230768,1230768,0,60000,500000,0,9720000,0,0
21,34,Prime Cars,pc,standard,GROWTH,93204140,21720000,23.3%,71484140,76.7%,46523044,49.9%,560000,0.6%,4000000,4.3%,20401096,21.9%,0,0,20401096,21.9%,5390766,5612303,28516904,4541535,1230768,1230768,0,60000,500000,0,41520000,0,0
21,35,ハッピーパーク,pc,standard,GROWTH,3180069679,2915655486,91.7%,264414193,8.3%,62707627,2.0%,660000,0.0%,0,0.0%,201046566,6.3%,0,0,201046566,6.3%,0,0,43938415,7298455,1230768,1230768,9009221,0,500000,160000,0,2687811674,0
21,36,カーショップランド,pc,standard,GROWTH,33254343,30572059,91.9%,2682284,8.1%,54301489,163.3%,500000,1.5%,0,0.0%,-52119205,-156.7%,0,0,-52119205,-156.7%,0,0,39052276,6436917,1230768,1230768,6350760,0,500000,0,0,28110220,0
21,37,オートランド,pc,standard,GROWTH,47784897,43006407,90.0%,4778490,10.0%,51556872,107.9%,500000,1.0%,0,0.0%,-47278382,-98.9%,0,0,-47278382,-98.9%,0,0,36246119,6203072,1230768,1230768,6646145,0,500000,0,0,41710140,0
22,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
22,16,Global Mobility,automotive,standard,GROWTH,68450117,19200000,28.0%,49250117,72.0%,109612195,160.1%,560000,0.8%,16000000,23.4%,-76922078,-112.4%,0,0,-76922078,-112.4%,26793817,31150738,37772269,11433835,1230768,1230768,0,60000,500000,0,93600000,0,0
22,17,Cyber Works,automotive,standard,GROWTH,608865515,117600000,19.3%,491265515,80.7%,72086085,11.8%,560000,0.1%,50000000,8.2%,368619430,60.5%,0,0,368619430,60.5%,28123050,13279989,19323056,7359994,1649229,2350767,0,60000,500000,0,116400000,0,0
22,18,Omega Automotive,automotive,standard,GROWTH,517090801,106800000,20.7%,410290801,79.3%,79433770,15.4%,560000,0.1%,50000000,9.7%,280297031,54.2%,0,0,280297031,54.2%,25759972,14141526,23052286,8024608,3692305,1230768,3532305,60000,500000,0,108000000,0,0
22,19,Galaxy Co.,automotive,standard,GROWTH,496520359,99600000,20.1%,396920359,79.9%,74596862,15.0%,560000,0.1%,39000000,7.9%,282763497,56.9%,0,0,282763497,56.9%,20135368,18190754,17809218,9698453,1230768,2929229,4603072,60000,500000,0,85200000,0,0
22,20,Aurora Works,automotive,standard,GROWTH,351394297,80400000,22.9%,270994297,77.1%,90830681,25.8%,560000,0.2%,34000000,9.7%,145603616,41.4%,0,0,145603616,41.4%,19532287,21329210,38424579,9083069,1230768,1230768,0,60000,500000,0,79200000,0,0
22,21,Eclipse Technologies,automotive,standard,GROWTH,368010376,70800000,19.2%,297210376,80.8%,66609178,18.1%,560000,0.2%,43000000,11.7%,187041198,50.8%,0,0,187041198,50.8%,17452293,14744604,20799985,6535381,5846147,1230768,0,60000,500000,0,73200000,0,0
22,22,Galaxy Engineering,automotive,standard,GROWTH,593718612,136800000,23.0%,456918612,77.0%,91273763,15.4%,560000,0.1%,31000000,5.2%,334084849,56.3%,0,0,334084849,56.3%,22461514,21599981,35359970,9390762,1230768,1230768,0,60000,500000,0,93600000,0,0
22,23,Techno Holdings,automotive,standard,GROWTH,27539015,6000000,21.8%,21539015,78.2%,103962983,377.5%,560000,2.0%,3000000,10.9%,-85983968,-312.2%,0,0,-85983968,-312.2%,18830751,32209205,39963039,10498452,1230768,1230768,0,60000,500000,0,22800000,0,0
22,24,ドライブ屋,automotive,standard,GROWTH,119847379,109899738,91.7%,9947641,8.3%,54449186,45.4%,660000,0.6%,0,0.0%,-45161545,-37.7%,0,0,-45161545,-37.7%,0,0,44984579,5772303,1230768,1230768,1230768,0,500000,160000,0,95245765,0
22,25,ファミリー商会,automotive,standard,GROWTH,102007767,93460061,91.6%,8547706,8.4%,55372257,54.3%,660000,0.6%,15000000,14.7%,-62484551,-61.3%,0,0,-62484551,-61.3%,0,0,46055342,5624611,1230768,1230768,1230768,0,500000,160000,0,78469417,0
22,26,オートサロンセンター,automotive,standard,GROWTH,133827204,122565638,91.6%,11261566,8.4%,42043043,31.4%,660000,0.5%,0,0.0%,-31441477,-23.5%,0,0,-31441477,-23.5%,0,0,34646126,3704613,1230768,1230768,1230768,0,500000,160000,0,111595780,0
22,27,Rapid Motors,pc,standard,GROWTH,40189770,9720000,24.2%,30469770,75.8%,31249207,77.8%,560000,1.4%,3000000,7.5%,-4339437,-10.8%,0,0,-4339437,-10.8%,1230768,1230768,23187675,3138460,1230768,1230768,0,60000,500000,0,9840000,0,0
22,28,Dimension Mobility,pc,standard,GROWTH,37557675,9720000,25.9%,27837675,74.1%,43175354,115.0%,560000,1.5%,3000000,8.0%,-18897679,-50.3%,0,0,-18897679,-50.3%,1230768,2953844,32246132,4283074,1230768,1230768,0,60000,500000,0,9840000,0,0
22,29,Solar Group,pc,standard,GROWTH,39092926,9840000,25.2%,29252926,74.8%,49378423,126.3%,560000,1.4%,3000000,7.7%,-23685497,-60.6%,0,0,-23685497,-60.6%,1230768,9390760,31249209,5046150,1230768,1230768,0,60000,500000,0,9840000,0,0
22,30,Grand Inc.,pc,standard,GROWTH,39593056,9840000,24.9%,29753056,75.1%,37723047,95.3%,560000,1.4%,3000000,7.6%,-11529991,-29.1%,0,0,-11529991,-29.1%,1230768,1230768,29119977,3679998,1230768,1230768,0,60000,500000,0,9840000,0,0
22,31,Cyber Cars,pc,standard,GROWTH,40332633,9960000,24.7%,30372633,75.3%,43446117,107.7%,560000,1.4%,3000000,7.4%,-16633484,-41.2%,0,0,-16633484,-41.2%,1230768,5563074,29956895,4233844,1230768,1230768,0,60000,500000,0,9840000,0,0
22,32,Vertex Co.,pc,standard,GROWTH,38388122,9840000,25.6%,28548122,74.4%,37932275,98.8%,560000,1.5%,3000000,7.8%,-12944153,-33.7%,0,0,-12944153,-33.7%,1230768,1230768,29243052,3766151,1230768,1230768,0,60000,500000,0,9840000,0,0
22,33,Infinity Engineering,pc,standard,GROWTH,39183021,9720000,24.8%,29463021,75.2%,37107662,94.7%,560000,1.4%,3000000,7.7%,-11204641,-28.6%,0,0,-11204641,-28.6%,1230768,1230768,28603054,3581536,1230768,1230768,0,60000,500000,0,9840000,0,0
22,34,Prime Cars,pc,standard,GROWTH,267044512,61320000,23.0%,205724512,77.0%,47556889,17.8%,560000,0.2%,9000000,3.4%,148607623,55.6%,0,0,148607623,55.6%,5390766,5612303,29550749,4541535,1230768,1230768,0,60000,500000,0,41520000,0,0
22,35,ハッピーパーク,pc,standard,GROWTH,3639727479,3348841251,92.0%,290886228,8.0%,69919925,1.9%,660000,0.0%,50000000,1.4%,170306303,4.7%,0,0,170306303,4.7%,0,0,50547637,7901531,1230768,1230768,9009221,0,500000,160000,0,3065185861,0
22,36,カーショップランド,pc,standard,GROWTH,259515199,240029677,92.5%,19485522,7.5%,55039950,21.2%,500000,0.2%,3000000,1.2%,-39054428,-15.0%,0,0,-39054428,-15.0%,0,0,39790737,6436917,1230768,1230768,6350760,0,500000,0,0,222473984,0
22,37,オートランド,pc,standard,GROWTH,0,0,0.0%,0,0.0%,52246102,0.0%,500000,0.0%,4000000,0.0%,-56746102,0.0%,0,0,-56746102,0.0%,0,0,36935349,6203072,1230768,1230768,6646145,0,500000,0,0,0,0
23,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
23,16,Global Mobility,automotive,standard,GROWTH,51166344,13200000,25.8%,37966344,74.2%,113550653,221.9%,560000,1.1%,6000000,11.7%,-82144309,-160.5%,0,0,-82144309,-160.5%,26793817,35089196,37772269,11433835,1230768,1230768,0,60000,500000,0,111600000,0,0
23,17,Cyber Works,automotive,standard,GROWTH,611058339,116400000,19.0%,494658339,81.0%,73698391,12.1%,560000,0.1%,50000000,8.2%,370399948,60.6%,0,0,370399948,60.6%,28123050,13279989,20935362,7359994,1649229,2350767,0,60000,500000,0,115200000,0,0
23,18,Omega Automotive,automotive,standard,GROWTH,529305873,106800000,20.2%,422505873,79.8%,82227614,15.5%,560000,0.1%,50000000,9.4%,289718259,54.7%,0,0,289718259,54.7%,25759972,14141526,25846130,8024608,3692305,1230768,3532305,60000,500000,0,106800000,0,0
23,19,Galaxy Co.,automotive,standard,GROWTH,539082594,118800000,22.0%,420282594,78.0%,76295322,14.2%,560000,0.1%,49000000,9.1%,294427272,54.6%,0,0,294427272,54.6%,20135368,18190754,19507678,9698453,1230768,2929229,4603072,60000,500000,0,85200000,0,0
23,20,Aurora Works,automotive,standard,GROWTH,32270784,7200000,22.3%,25070784,77.7%,93993756,291.3%,560000,1.7%,35000000,108.5%,-104482972,-323.8%,0,0,-104482972,-323.8%,19532287,21329210,41132270,9538453,1230768,1230768,0,60000,500000,0,80400000,0,0
23,21,Eclipse Technologies,automotive,standard,GROWTH,392648518,74400000,18.9%,318248518,81.1%,67347639,17.2%,560000,0.1%,36000000,9.2%,214340879,54.6%,0,0,214340879,54.6%,17452293,14744604,21538446,6535381,5846147,1230768,0,60000,500000,0,73200000,0,0
23,22,Galaxy Engineering,automotive,standard,GROWTH,482192631,111600000,23.1%,370592631,76.9%,92270685,19.1%,560000,0.1%,50000000,10.4%,227761946,47.2%,0,0,227761946,47.2%,22461514,21599981,35889200,9858454,1230768,1230768,0,60000,500000,0,93600000,0,0
23,23,Techno Holdings,automotive,standard,GROWTH,334720542,73200000,21.9%,261520542,78.1%,110793747,33.1%,560000,0.2%,2000000,0.6%,148166795,44.3%,0,0,148166795,44.3%,18830751,39039969,39963039,10498452,1230768,1230768,0,60000,500000,0,10800000,0,0
23,24,ドライブ屋,automotive,standard,GROWTH,141787671,129333533,91.2%,12454138,8.8%,57144570,40.3%,660000,0.5%,0,0.0%,-45350432,-32.0%,0,0,-45350432,-32.0%,0,0,47679963,5772303,1230768,1230768,1230768,0,500000,160000,0,117074899,0
23,25,ファミリー商会,automotive,standard,GROWTH,170352682,155005863,91.0%,15346819,9.0%,60652253,35.6%,660000,0.4%,0,0.0%,-45965434,-27.0%,0,0,-45965434,-27.0%,0,0,50843031,6116918,1230768,1230768,1230768,0,500000,160000,0,144449027,0
23,26,オートサロンセンター,automotive,standard,GROWTH,164626952,149683352,90.9%,14943600,9.1%,42756889,26.0%,660000,0.4%,0,0.0%,-28473289,-17.3%,0,0,-28473289,-17.3%,0,0,35359972,3704613,1230768,1230768,1230768,0,500000,160000,0,139026208,0
23,27,Rapid Motors,pc,standard,GROWTH,41739722,9840000,23.6%,31899722,76.4%,32455360,77.8%,560000,1.3%,4000000,9.6%,-5115638,-12.3%,0,0,-5115638,-12.3%,1230768,1230768,24393828,3138460,1230768,1230768,0,60000,500000,0,9840000,0,0
23,28,Dimension Mobility,pc,standard,GROWTH,38781654,9840000,25.4%,28941654,74.6%,44701507,115.3%,560000,1.4%,3000000,7.7%,-19319853,-49.8%,0,0,-19319853,-49.8%,1230768,2953844,33772285,4283074,1230768,1230768,0,60000,500000,0,9840000,0,0
23,29,Solar Group,pc,standard,GROWTH,40158844,9840000,24.5%,30318844,75.5%,50067653,124.7%,560000,1.4%,3000000,7.5%,-23308809,-58.0%,0,0,-23308809,-58.0%,1230768,9390760,31938439,5046150,1230768,1230768,0,60000,500000,0,9840000,0,0
23,30,Grand Inc.,pc,standard,GROWTH,40716198,9840000,24.2%,30876198,75.8%,41353814,101.6%,560000,1.4%,3000000,7.4%,-14037616,-34.5%,0,0,-14037616,-34.5%,1230768,4861535,29119977,3679998,1230768,1230768,0,60000,500000,0,9840000,0,0
23,31,Cyber Cars,pc,standard,GROWTH,40763184,9840000,24.1%,30923184,75.9%,45279962,111.1%,560000,1.4%,4000000,9.8%,-18916778,-46.4%,0,0,-18916778,-46.4%,1230768,5563074,31790740,4233844,1230768,1230768,0,60000,500000,0,9840000,0,0
23,32,Vertex Co.,pc,standard,GROWTH,39519818,9840000,24.9%,29679818,75.1%,40504580,102.5%,560000,1.4%,3000000,7.6%,-14384762,-36.4%,0,0,-14384762,-36.4%,1230768,3359997,29243052,4209227,1230768,1230768,0,60000,500000,0,9840000,0,0
23,33,Infinity Engineering,pc,standard,GROWTH,40441194,9720000,24.0%,30721194,76.0%,41673814,103.0%,560000,1.4%,3000000,7.4%,-14512620,-35.9%,0,0,-14512620,-35.9%,1230768,5329228,28603054,4049228,1230768,1230768,0,60000,500000,0,9840000,0,0
